liga,position,name,team,score,active defence,aerial threat,chance prevention,composure,defensive heading,intelligent defence,involvement,progression,territorial dominance,minutes,age,transfer value,height,foot,passing quality,providing teammates,run quality,box threat,effectiveness,finishing,hold up play,poaching,pressing,dribbling,tier,spielertyp,rank,competition,markt,SC_PSV-99,SC_HSR Distance P60BIP,SC_Sprint Distance P60BIP,SC_HI Distance BIP P60BIP,SC_Explosive Acceleration to Sprint Count P60BIP,SC_HSR Distance OTIP P30OTIP,SC_Sprint Distance OTIP P30OTIP,SC_HI Distance OTIP P30OTIP,SC_Explosive Acceleration to Sprint Count OTIP P30OTIP,SC_TOP 3 Time to HSR,SC_TOP 3 Time to HSR post-COD,SC_TOP 3 Time to Sprint,SC_TOP 3 Time to 505 around 90,SC_Minutes,SC_BIP_raw,SC_OTIP_raw,SC_Burst_raw,Pct_Speed,Pct_BIP,Pct_OTIP,Pct_Burst,Pct_Speed_global,Pct_Burst_global,Pct_TimeToHSR_global,Pct_OTIP_global,Pct_BIP_global,Pct_SprintDist_global,Pct_HSRDist_global,Pct_ExpAccOTIP_global,Pct_ExpAccBIP_global,Pct_HSRDistOTIP_global,Physical Score,Physical Score 3L,BL Level,3L Level,Pct_involvement,Pct_finishing,Pct_providing teammates,Pct_dribbling,Pct_passing quality,Pct_box threat,Pct_pressing,Pct_run quality,Pct_poaching,Pct_aerial threat,Pct_hold up play,Pct_intelligent defence,Pct_progression,Pct_active defence,Pct_territorial dominance,Pct_chance prevention,Pct_composure,Pct_defensive heading,Pct_Score,OBV_Total Impact,OBV_Impact per 90,OBV_Shooting,OBV_Final Ball,OBV_Carries,OBV_Buildup Pass,OBV_Defense,OBV_Pen Area
SUI SL,Winger,Tyron Owusu,Luzern,-0.0429629612323495,,,,,,,0.5324831757890975,,,265,22.0,400000.0,183.0,Right,0.1074434492823819,0.1867817909375939,-0.8846257272709003,-0.4763839171022873,0.7706405276167545,-0.7968542858132698,,,0.27464098543213,-0.1007926499626467,Tier 1,Kombinationsspieler,,,,29.17,805.04,250.63,1055.67,0.41,461.29,144.65,605.94,0.0,1.0,,,2.33,95.48,291.63,144.65,0.0,45.0,37.755102040816325,60.204081632653065,17.346938775510203,51.103565365025474,,1.2165450121654502,51.61290322580645,30.050933786078097,43.803056027164686,57.9513299377476,15.534804753820032,19.21335597057159,79.0605546123373,-51.1,38.7,—,—,89.79591836734694,13.26530612244898,58.16326530612245,29.59183673469388,56.12244897959183,21.428571428571427,87.75510204081633,5.1020408163265305,,,,,,,,,,,36.734693877551024,56.0,45.0,52.0,57.0,61.0,54.0,59.0,58.0
RL Bayern,Striker,Justin Von der Hitz,Nürnberg II,-0.0430336224778178,,-0.7510684644215633,,,,,-0.1406763123326938,,,256,19.0,,176.0,Right,,-0.2055255992456539,1.1527958952716937,,,0.3955879394482316,-0.3042849230050967,-0.1838100382856828,-0.3072874772517774,,Tier 3,Beweglicher Stürmer,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,14.150943396226417,14.150943396226417,21.22641509433962,,,,,,,,,,,,,—,—,58.490566037735846,75.47169811320755,27.358490566037734,,,,33.0188679245283,98.1132075471698,19.81132075471698,9.433962264150944,8.49056603773585,,,,,,,,23.58490566037736,64.0,69.0,68.0,67.0,71.0,37.0,51.0,67.0
U17 BL,Striker,Tadija Samardzic,Hertha BSC U17,-0.0430982061604823,,-0.5353227548624231,,,,,-0.5314367463676827,,,312,16.0,,,,,-0.238159306638448,-0.3553802302485751,,,-0.279976644213928,0.1598384705964495,1.2068723821733085,0.22877918027744,,Tier 4,Wandspieler,,,,28.32,955.3,253.62,1208.92,0.51,567.01,139.51,706.52,0.0,0.76,0.95,,2.19,49.14,304.62,139.51,0.0,40.282685512367486,65.1595744680851,68.08510638297872,21.409574468085108,28.55162855162855,,20.665691294806145,50.31185031185032,39.01593901593902,52.5987525987526,94.66389466389468,12.785862785862786,24.35897435897436,96.95079695079694,-28.6,44.7,—,—,17.287234042553195,42.02127659574468,21.27659574468085,,,,83.51063829787235,17.287234042553195,91.22340425531917,15.425531914893616,29.521276595744684,,,,,,,,22.606382978723406,42.0,55.0,46.0,40.0,41.0,54.0,48.0,37.0
U17 BL,Midfielder,Nico Hofmann,Hertha BSC U17,-0.0432634542841994,0.6568541181643246,,,,,0.4719325499365231,-0.0750856947397817,-0.2749801301147918,,533,15.0,,,,-0.4414112557265348,-0.2269800093654769,-0.4131737581436586,,,,,,,,Tier 4,,,,,27.48,439.43,74.9,514.33,0.32,367.59,74.38,441.97,0.0,0.68,0.69,,2.07,76.45,106.9,74.38,0.0,60.6430155210643,42.27941176470589,56.06617647058824,28.49264705882353,47.91318864774624,,58.20045558086561,30.93945720250522,17.90484140233723,9.974958263772956,2.671118530884808,21.118530884808013,52.62938230383973,34.47412353923205,-47.9,26.6,—,—,42.64705882352941,,38.97058823529412,,15.992647058823527,,,,,,,89.33823529411765,23.34558823529412,84.19117647058823,,,,,45.22058823529412,44.0,48.0,44.0,45.0,47.0,49.0,47.0,47.0
U19 BL,Striker,Eren Ciloglu,SGV Freiberg U19,-0.0434226492392006,,0.7893369948716296,,,,,0.2807923156272655,,,290,,,,,,0.1349292727685122,-0.4339467744677726,,,-0.4578485207781518,0.0436235810045206,-0.6998705473825558,-0.0043975155570528,,Tier 4,Beweglicher Stürmer,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,12.144702842377262,12.144702842377262,18.733850129198967,,,,,,,,,,,,,—,—,80.36175710594316,34.366925064599485,70.02583979328165,,,,67.18346253229974,19.638242894056848,6.976744186046512,85.27131782945736,29.97416020671835,,,,,,,,47.02842377260982,42.0,41.0,36.0,50.0,46.0,53.0,53.0,34.0
RL Nord,Fullback,Paul Wegner,HSC Hannover,-0.0434685807179563,0.3334959348459896,,-0.5607197881004955,,,0.1173638227997628,0.0919594563757723,-0.3221911587330477,0.0379098648342197,1471,20.0,,,,-0.4959294367614035,-0.0188063007633719,0.4257003790409669,,,,,,,,Tier 3,Breiter Verteidiger,,,,29.63,587.4,215.02,802.42,0.82,354.36,112.17,466.53,0.33,0.67,0.67,1.19,2.05,75.03,297.02,145.17000000000002,1.1703361344537817,69.31818181818183,50.413223140495866,49.58677685950413,64.46280991735537,70.19506597819851,87.39967897271268,50.27272727272727,31.78427997705106,36.25932300631096,38.26735513482502,16.179001721170398,29.17383820998279,39.12794033275961,29.83362019506598,78.8,33.3,✅ BL-Niveau,—,47.10743801652893,,54.54545454545454,,19.83471074380165,,,77.68595041322314,,,,55.371900826446286,31.40495867768595,55.371900826446286,65.28925619834712,30.57851239669421,,,44.62809917355372,57.0,49.0,49.0,54.0,74.0,41.0,63.0,60.0
U19 BL,Fullback,Julian Schuster,Hoffenheim U19,-0.0434948058525016,0.4822225981214932,,-0.7295482992284874,,,-0.0654185300789733,0.3826780069824818,0.2067258547433726,-0.3455120939343378,337,18.0,,182.0,Right,0.2496069083956344,-0.3421230253800241,-0.2300846722936739,,,,,,,,Tier 4,Defensiver Außenverteidiger,,,,28.7,529.99,156.33,686.32,0.73,389.17,86.83,476.0,0.69,0.66,0.68,,2.43,94.53,229.33,155.82999999999998,0.69,36.27450980392157,33.409090909090914,52.95454545454545,43.63636363636363,36.23063683304647,,55.72727272727273,37.2346528973035,16.121629374641422,9.839357429718875,7.17154331612163,64.14228341939186,33.1899024670109,47.10269650028686,-36.2,30.2,—,—,76.81818181818181,,26.81818181818182,,65.0,,,42.04545454545455,,,,38.86363636363636,64.54545454545455,87.5,30.454545454545457,7.727272727272727,,,43.63636363636363,46.0,45.0,46.0,42.0,40.0,61.0,50.0,46.0
U19 BL,Winger,Vincent Bischoff,Osnabrück U19,-0.043508174264565,,,,,,,0.4432176471355376,,,255,18.0,,179.0,Both,-0.2090608213176648,0.3410799317887884,0.1321465784462173,-0.278808412073974,0.0794352057196825,-0.7277507549399911,,,0.0139502539489191,-0.1857831970886004,Tier 4,Kombinationsspieler,,,,27.74,592.04,157.76,749.8,1.01,323.54,91.66,415.2,0.0,0.66,0.77,,2.33,59.35,258.76,91.66,0.0,12.784090909090908,44.25531914893617,44.46808510638298,22.872340425531917,14.544425580079231,,62.89537712895377,20.0339558573854,23.712507074136955,12.11092246745897,6.055461233729485,15.534804753820032,48.86813808715337,25.014148273910585,-14.5,22.2,—,—,85.74468085106382,13.829787234042554,67.87234042553192,16.595744680851062,33.82978723404256,25.744680851063823,66.38297872340425,61.48936170212767,,,,,,,,,,,40.1063829787234,53.0,48.0,53.0,53.0,51.0,45.0,58.0,52.0
U19 BL,Winger,Emilio Munser,Carl Zeiss Jena U19,-0.043568924129836,,,,,,,-0.7786601931615084,,,219,17.0,,,,-0.2883779788705733,-0.2320566483940835,-0.2034342902836225,-0.104127518710509,-0.0319980712845439,1.6213589293240724,,,-0.3630151129494788,-0.0118094328382774,Tier 4,Breiter Spieler,,,,30.43,819.15,344.61,1163.76,0.46,442.46,188.42,630.87,0.53,,,,2.65,76.86,390.61,241.42,0.53,82.38636363636364,71.27659574468085,92.12765957446808,50.0,84.09734012450481,,,87.20996038483305,54.66893039049236,80.41878890775325,61.96943972835314,67.8834182229768,21.78834182229768,74.36332767402376,-84.1,67.7,—,—,6.808510638297872,90.42553191489364,32.12765957446809,29.574468085106385,27.87234042553192,39.7872340425532,27.4468085106383,31.27659574468085,,,,,,,,,,,19.680851063829788,61.0,63.0,59.0,62.0,63.0,59.0,54.0,54.0
U19 BL,Midfielder,Tim Berger,Nürnberg U19,-0.0435736351593217,-0.0754082551150551,,,,,0.5007956583112689,-0.111289983032917,-0.0685499946870231,,420,,,,,-0.1319804282002591,-0.1524710623584874,,-0.2426730359978521,-0.0670119801942489,,,,,,Tier 4,Box-to-Box,,,,27.13,546.16,74.01,620.17,0.36,345.44,42.48,387.93,0.0,,1.18,,2.13,91.39,110.01,42.48,0.0,34.25742574257426,31.29139072847682,24.337748344370866,23.923841059602648,34.76627712854758,,,8.058455114822547,19.449081803005008,9.515859766277128,15.31719532554257,21.118530884808013,57.40818030050083,25.6677796327212,-34.8,11.9,—,—,39.40397350993378,,42.3841059602649,,39.23841059602649,48.17880794701987,,,,,,87.58278145695364,42.21854304635762,33.94039735099338,,,,,44.867549668874176,42.0,34.0,40.0,39.0,31.0,54.0,50.0,41.0
AUT 2.L,Winger,Armin Karic,Austria Klagenfurt,-0.0436098482464957,,,,,,,-0.0160441013352459,,,158,21.0,,180.0,Right,-0.7096334505922134,0.0321376795609743,0.5970126717560797,0.0402103012190862,-0.0505610704456298,-0.462827634249522,,,-0.0771565440877071,0.2543735139557157,Tier 3,Breiter Spieler,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,15.65217391304348,15.65217391304348,22.17391304347826,,,,,,,,,,,,,—,—,58.26086956521739,28.695652173913043,63.47826086956522,53.91304347826087,2.608695652173913,51.30434782608696,60.0,79.13043478260869,,,,,,,,,,,48.69565217391305,38.0,20.0,33.0,20.0,27.0,54.0,47.0,35.0
U17 BL,Central Defender,Filipe Santos Caseiro,Eimsbütteler TV U17,-0.0437330468400737,0.0273149625305148,0.7037521331504235,0.4843470203152227,-0.0840781333542222,0.0750103856771578,-0.2072549472111703,-1.0459438707767603,-0.2903407424178471,-0.0564042294739825,810,16.0,,,,,,,,,,,,,,Tier 4,Kopfballstarker Innenverteidiger,,,,29.48,537.25,209.33,746.58,1.93,368.18,135.12,503.3,1.36,0.73,0.77,1.31,2.45,95.93,402.33,271.12,2.1233587786259545,91.54302670623146,99.73544973544972,98.4126984126984,99.20634920634922,85.61643835616438,74.48337825696316,28.776290630975144,96.72424061941632,98.868374032162,93.62715902322812,84.81238832638476,98.21322215604526,99.49374627754617,79.9285288862418,77.7,97.3,🔥 Top-Athlet,—,5.291005291005291,,,,,,,,,70.37037037037037,,38.88888888888889,31.746031746031743,48.94179894179894,49.47089947089947,90.47619047619048,22.75132275132275,35.978835978835974,37.3015873015873,45.0,43.0,49.0,47.0,45.0,36.0,49.0,49.0
U19 BL,Winger,Shawn Weißenberg,Energie Cottbus U19,-0.043812097636993,,,,,,,-0.4814200613925057,,,129,17.0,,,,0.3005609724173337,-0.5961860475685417,0.1778303191529935,-0.5860948188351016,1.3423521770210494,-0.3898146554060329,,,-0.2315297149477481,0.0699929508256158,Tier 4,Breiter Spieler,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,12.659574468085106,12.659574468085106,22.872340425531917,,,,,,,,,,,,,—,—,18.93617021276596,46.80851063829788,8.936170212765958,37.234042553191486,74.46808510638297,5.957446808510639,40.0,64.04255319148936,,,,,,,,,,,22.02127659574468,46.0,60.0,49.0,47.0,49.0,52.0,41.0,50.0
RL Südwest,Midfielder,Nunoo Sarpei,Barockstadt Fulda-Lehnerz,-0.0438229915876574,0.562459144183147,,,,,0.2183413343896967,0.2034475788817814,-0.2660711961491658,,2221,27.0,300000.0,178.0,Right,-0.2587540440046377,-0.3668862507514144,,-0.4268545304180929,-0.0162659688325737,,,,,,Tier 3,Box-to-Box,,,,27.4,494.77,77.82,572.59,0.11,347.2,57.44,404.65,0.05,0.56,0.56,1.48,1.78,90.49,88.82,62.44,0.7256756756756757,40.0,24.35897435897436,30.128205128205128,55.76923076923077,44.97078464106845,45.7088122605364,98.74715261958995,20.83507306889353,11.769616026711184,10.684474123539232,7.429048414023372,42.75876460767947,29.966611018363945,26.21035058430718,45.3,17.8,⚫ Darunter,—,51.28205128205128,,19.230769230769237,,20.51282051282051,24.35897435897436,,,,,,69.87179487179486,16.666666666666664,69.23076923076923,,,,,25.0,54.0,45.0,53.0,45.0,52.0,40.0,64.0,55.0
SUI SL,Central Defender,Dylan Bronn,Servette,-0.0438916533860499,-0.0404020420022093,-0.0176105050100126,-0.0019632486259692,0.2211418778460437,-0.2013397823971817,0.1642215912230414,-0.0195280996279085,-0.2327493529030904,-0.2667953189771629,1216,30.0,1300000.0,186.0,Right,,,,,,,,,,,Tier 1,Spielaufbauender Innenverteidiger,,,,27.11,312.74,48.37,361.11,0.33,233.45,35.52,268.97,0.25,0.77,0.82,1.48,2.29,94.27,81.37,60.52,0.9256756756756755,2.941176470588235,14.102564102564102,14.102564102564102,39.74358974358975,8.457415128052412,36.83737646001797,17.686424474187383,6.253722453841572,4.3478260869565215,1.1316259678379987,2.9184038117927336,37.52233472304943,37.343656938653965,8.457415128052412,28.7,5.8,⚫ Darunter,—,56.41025641025641,,,,,,,,,29.48717948717949,,56.41025641025641,41.02564102564102,37.17948717948718,30.76923076923077,52.56410256410257,46.15384615384615,23.07692307692308,31.41025641025641,50.0,44.0,47.0,47.0,52.0,52.0,48.0,48.0
U17 BL,Striker,Noah Adigo,Hamburger SV U17,-0.0439253056027225,,-0.0208410684648856,,,,,-0.5428576101009772,,,923,,,,,,-0.0268834747724005,-0.0547303065900287,,,-0.4315660501379266,0.3577328304958003,0.6548327850522636,-0.2870895503036255,,Tier 4,Wandspieler,,,,29.27,698.91,224.08,922.99,1.57,364.15,95.35,459.5,0.35,0.71,0.94,1.43,2.13,90.08,381.08,130.35,1.0493006993006992,75.79505300353357,77.6595744680851,64.09574468085107,72.87234042553192,59.35550935550935,35.79599618684461,36.832479882955376,45.32224532224532,56.68745668745668,39.91683991683992,41.75329175329176,50.31185031185032,73.73527373527374,55.50935550935551,47.6,51.0,🟡 Nah dran,—,16.48936170212766,39.09574468085106,54.52127659574468,,,,35.90425531914894,46.27659574468085,71.54255319148936,30.0531914893617,44.14893617021277,,,,,,,,28.98936170212766,62.0,54.0,62.0,62.0,63.0,53.0,54.0,59.0
U17 BL,Midfielder,Matteo Matarise,Kickers Offenbach U17,-0.0439738731399681,0.129282701281278,,,,,-0.0889357323373495,-0.2942573407928908,0.08460288856622,,697,,,,,-0.0483327513619119,0.0067491474064012,-0.0969260247415237,,,,,,,,Tier 4,,,,,28.64,560.6,153.8,714.4,0.17,356.0,98.28,454.28,0.0,0.73,1.08,,2.61,72.38,170.8,98.28,0.0,89.02439024390245,70.12867647058823,73.25367647058823,28.49264705882353,82.15776293823038,,36.37813211845102,50.584551148225465,47.391485809682806,54.36143572621035,18.76043405676127,21.118530884808013,36.62353923205342,29.570116861435725,-82.2,49.5,—,—,26.65441176470588,,64.52205882352942,,44.30147058823529,,,,,,,43.93382352941176,56.61764705882353,48.52941176470589,,,,,41.544117647058826,47.0,47.0,46.0,55.0,49.0,50.0,45.0,49.0
U19 BL,Fullback,Louis Kanne,Arminia Bielefeld U19,-0.0440130424144488,0.0673487269661663,,-0.3319707359034211,,,0.3600993032921508,-0.1191015481674397,0.0375798803227146,-0.7025045651634462,235,,,171.0,Right,0.2034679968266365,0.5849622995195596,-0.4959987394229608,,,,,,,,Tier 4,Defensiver Außenverteidiger,,,,30.47,606.56,256.98,863.53,0.74,297.96,99.84,397.81,0.24,0.72,0.74,1.51,2.07,91.56,330.98,123.84,0.9022516556291392,88.37535014005601,59.65909090909091,39.659090909090914,52.159090909090914,89.87378083763626,23.15409309791332,29.6969696969697,21.141709695926565,47.64773379231211,61.07286288009179,22.059667240390134,22.059667240390134,33.79231210556512,8.290304073436603,56.5,30.0,🟡 Nah dran,—,36.13636363636364,,85.45454545454545,,62.04545454545455,,,15.454545454545451,,,,81.36363636363636,53.63636363636364,37.72727272727273,15.0,24.772727272727277,,,36.25,37.0,40.0,44.0,42.0,33.0,50.0,33.0,42.0
RL Südwest,Midfielder,Birkan Çelik,FSV Frankfurt,-0.0440784360877309,0.1344523282271943,,,,,-0.0924652606091293,0.0022156435838225,-0.1335300975643974,,791,24.0,25000.0,175.0,Right,-0.2880321093675433,-0.110965249889215,,0.1952785585854003,-0.0595813016679797,,,,,,Tier 3,Unterstützender Mittelfeldspieler,,,,28.43,611.59,185.65,797.24,0.41,228.57,70.61,299.18,0.28,0.68,0.73,1.45,1.95,68.1,226.65,98.61,0.9696551724137932,77.6923076923077,73.71794871794873,57.05128205128205,80.12820512820514,77.98414023372288,53.14176245210728,58.20045558086561,50.93945720250522,67.2787979966611,68.73956594323873,29.215358931552583,71.51502504173622,61.68614357262104,1.5859766277128546,65.6,56.4,✅ BL-Niveau,—,36.53846153846153,,43.58974358974359,,16.025641025641026,85.8974358974359,,,,,,33.97435897435898,31.41025641025641,41.66666666666667,,,,,30.76923076923077,72.0,71.0,74.0,66.0,80.0,37.0,50.0,69.0
RL Nord,Striker,Dominik Kasper,Werder Bremen II,-0.0441053934211403,,0.1384198494044001,,,,,-0.096724883676058,,,154,22.0,,,,,-0.2723402043439554,0.5992162119574262,,,-0.4974070805870108,-0.2873415710926663,-0.4909316325294496,0.5542661634981909,,Tier 3,Beweglicher Stürmer,,,,30.33,726.02,306.03,1032.05,2.15,369.6,130.29,499.89,0.69,,,,2.27,48.96,521.03,199.29,0.69,88.31168831168831,85.57692307692307,85.57692307692307,45.19230769230769,86.07068607068608,,,76.71517671517671,83.43728343728344,71.72557172557173,50.589050589050586,76.0914760914761,87.35273735273735,57.76160776160776,-86.1,80.1,—,—,57.692307692307686,32.69230769230769,22.115384615384613,,,,92.3076923076923,88.46153846153845,9.615384615384617,51.92307692307693,7.6923076923076925,,,,,,,,37.5,56.0,43.0,52.0,60.0,49.0,37.0,65.0,65.0
BL DE,Winger,Tidiam Gomis,RB Leipzig,-0.0442638110005437,,,,,,,-0.3204512765787765,,,311,19.0,3000000.0,183.0,Right,-0.799473802653957,-0.5543667951822195,0.5435780222415181,0.2862577213108351,-0.0656233694003672,0.0747561273366989,,,-0.3378910256648646,0.7748400995862399,Tier 1,Breiter Spieler,,,,30.52,767.04,360.52,1127.55,4.69,340.86,174.01,514.87,2.05,0.59,0.59,1.35,2.08,52.73,829.52,379.01,2.7907407407407403,75.26881720430107,97.5,99.16666666666669,100.0,85.65365025466893,53.81974248927038,92.09245742092456,98.9247311827957,98.9247311827957,83.92756083757781,48.04753820033956,99.3491794001132,99.660441426146,32.14487832484437,71.5,98.9,✅ BL-Niveau,—,32.5,56.66666666666666,13.333333333333334,84.16666666666667,6.666666666666667,68.33333333333333,29.166666666666668,84.16666666666667,,,,,,,,,,,42.083333333333336,46.0,52.0,46.0,43.0,48.0,50.0,50.0,50.0
RL Südwest,Midfielder,Moritz Reinhard,Barockstadt Fulda-Lehnerz,-0.0442993293735683,-0.8431746920102894,,,,,-0.3757560411047343,-1.003067354495003,-0.3748190245256979,,152,30.0,75000.0,,,-0.0852727820068315,1.040136567780665,,0.6588370678917099,0.6287216234816344,,,,,,Tier 3,Unterstützender Mittelfeldspieler,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,8.653846153846153,8.653846153846153,19.55128205128205,,,,,,,,,,,,,—,—,1.282051282051282,,96.7948717948718,,35.8974358974359,96.7948717948718,,,,,,12.82051282051282,11.538461538461538,5.769230769230769,,,,,22.43589743589744,49.0,46.0,49.0,55.0,50.0,48.0,54.0,49.0
RL Südwest,Striker,David Amegnaglo,Freiburg II,-0.0443015629081936,,-0.1907285959229294,,,,,-0.226172892034326,,,437,21.0,,,,,0.1622620000582773,0.0287594536633557,,,-0.1725699852065206,-0.1009608277390066,-0.0557532712574641,0.2007516151730644,,Tier 3,Beweglicher Stürmer,,,,31.0,670.5,300.63,971.13,0.47,397.15,130.58,527.73,0.49,0.66,0.68,1.42,1.99,80.29,347.63,179.58,1.1942253521126762,95.78313253012048,62.01923076923077,83.17307692307693,82.21153846153845,93.62439362439362,37.84556720686368,57.71762984637894,69.81981981981981,48.54469854469855,69.95841995841997,32.05128205128205,63.27096327096328,21.82952182952183,67.6022176022176,65.7,59.2,✅ BL-Niveau,—,53.84615384615385,50.96153846153846,80.76923076923077,,,,79.8076923076923,55.76923076923077,29.807692307692307,24.03846153846154,15.384615384615383,,,,,,,,42.30769230769231,66.0,57.0,74.0,58.0,64.0,39.0,57.0,67.0
U19 BL,Winger,Dimitrios Aroutsidis,Rot-Weiß Oberhausen U19,-0.0444270621718664,,,,,,,0.2538811489262961,,,500,18.0,,,,-0.064580398286422,-0.6779857746766403,0.5893383007582118,-0.0350668770370048,0.036081068717249,-0.6407879721412049,,,-0.7444912313852021,0.8837681755779192,Tier 4,Breiter Spieler,,,,28.83,756.87,214.04,970.91,1.25,290.82,60.64,351.46,0.0,0.67,0.72,1.36,2.13,48.61,339.04,60.64,0.7352941176470588,39.20454545454545,61.48936170212767,33.191489361702125,58.51063829787234,41.02999434069044,51.67381974248927,58.3941605839416,7.187323146576118,42.558007923033394,30.673457838143747,44.48217317487266,15.534804753820032,59.87549518958687,13.638936049801924,45.8,28.4,⚫ Darunter,—,78.29787234042553,18.51063829787234,4.25531914893617,88.51063829787233,45.95744680851064,46.59574468085106,2.3404255319148937,85.53191489361703,,,,,,,,,,,39.04255319148936,43.0,35.0,39.0,38.0,52.0,50.0,51.0,46.0
RL Bayern,Fullback,Nicola Della Schiava,Schwaben Augsburg,-0.0444433336237614,0.1154751459725204,,-0.5613062260710049,,,-0.134903550130924,-0.1476491088041581,0.208339903177029,-0.2451688098830231,640,28.0,,177.0,Right,0.3480365102140573,0.0576144440841578,-0.0404283111725078,,,,,,,,Tier 3,Defensiver Außenverteidiger,,,,29.16,654.69,217.78,872.47,0.22,394.59,134.39,528.98,0.21,0.67,0.7,,2.04,53.59,239.78,155.39,0.21,60.9375,41.2280701754386,57.89473684210527,28.07017543859649,54.36029833620195,,50.27272727272727,37.06253585771658,18.47389558232932,39.5869191049914,37.177280550774526,20.223752151463,9.036144578313252,50.08605851979346,-54.4,30.9,—,—,43.85964912280701,,51.75438596491229,,66.66666666666666,,,62.28070175438597,,,,35.96491228070175,60.526315789473685,55.26315789473685,42.98245614035088,14.912280701754383,,,47.368421052631575,44.0,48.0,47.0,45.0,42.0,51.0,44.0,48.0
U19 BL,Central Defender,Lucky Jilg,Blumenthaler SV U19,-0.0447099623620935,0.522627642002622,0.0424135697821837,-0.8760980791105698,0.4240792653950124,0.4828951664641152,0.1491978133179056,-0.3705211004898291,-0.1098150972985409,-0.6671688413217413,699,19.0,,196.0,,,,,,,,,,,,Tier 4,Kopfballstarker Innenverteidiger,,,,27.06,352.64,83.27,435.9,0.16,225.46,47.75,273.22,0.0,0.83,,,2.07,93.23,99.27,47.75,0.0,6.160458452722064,21.026894865525676,16.625916870415647,14.66992665036675,7.534246575342466,,8.381134480560867,2.799285288862418,9.231685527099463,11.226920786182252,9.172126265634306,8.040500297796308,17.391304347826086,6.372840976771887,-7.5,4.4,—,—,27.628361858190708,,,,,,,,,34.71882640586797,,65.03667481662592,46.9437652811736,78.97310513447434,22.73838630806846,9.7799511002445,77.50611246943765,72.37163814180929,45.72127139364303,49.0,55.0,51.0,52.0,51.0,48.0,47.0,50.0
